planet_name,host_name,disc_method,disc_year,pl_orbper_days,pl_rad_rearth,pl_mass_mearth,st_teff_k,st_rad_rsun,st_mass_msun,pl_mass_mjup,pl_rad_rjup,habitable_zone_flag,esi,has_mass,has_radius,has_stellar_data
HD 167768 b,HD 167768,radial velocity,2022,20.6532,13.9,,4851.0,9.7,1.08,,1.2400749397805335,inner,,False,True,True
HD 168009 b,HD 168009,radial velocity,2021,15.1479,3.05,,5778.33,1.209505,0.986073,,0.2721027745561602,inner,,False,True,True
HD 168443 b,HD 168443,radial velocity,1998,58.11187,12.6,,5491.0,1.711479,0.98,,1.124096708002498,inner,,False,True,True
HD 168443 c,HD 168443,radial velocity,2000,1753.1096,12.2,5500.338411542,5491.0,1.711479,0.98,17.306022161489864,1.0884110982246409,outer,0.0,True,True,True
HD 168746 b,HD 168746,radial velocity,2002,6.404,11.1,,5570.0,1.09,1.07,,0.990275671335534,inner,,False,True,True
HD 168863 b,HD 168863,radial velocity,2022,14773.93272,12.7,2154.87659946,4905.0,0.777826,0.8,6.780008682243226,1.1330181104469623,outer,0.0,True,True,True
HD 1690 b,HD 1690,radial velocity,2010,533.0,12.5,,4374.0,21.66,1.86,,1.1151753055580338,inner,,False,True,True
HD 16905 b,HD 16905,radial velocity,2022,10256.0,12.4,3591.4609991,4866.12,0.77494,0.85,11.300014470405378,1.1062539031135694,outer,0.0,True,True,True
HD 169142 b,HD 169142,imaging,2023,,13.1,953.485221,7246.0,1.53702,1.85,3.0000038417005426,1.1687037202248194,unknown,0.0,True,True,True
HD 169830 b,HD 169830,radial velocity,2000,225.67372,13.2,,6300.0,1.935709,1.17,,1.1776251226692835,inner,,False,True,True
HD 169830 c,HD 169830,radial velocity,2003,1818.82339,12.6,2437.426053283,6300.0,1.935709,1.17,7.669009820667154,1.124096708002498,habitable,0.0,True,True,True
HD 170469 b,HD 170469,radial velocity,2007,1145.0,14.1,,5842.0,1.24,1.1,,1.257917744669462,outer,,False,True,True
HD 17092 b,HD 17092,radial velocity,2007,359.89999,12.5,,4326.0,13.58,6.73,,1.1151753055580338,inner,,False,True,True
HD 171028 b,HD 171028,radial velocity,2007,550.0,13.2,,5671.0,2.47,1.53,,1.1776251226692835,inner,,False,True,True
HD 171238 b,HD 171238,radial velocity,2009,1532.0,12.5,2796.8899816,5440.0,1.01,0.96,8.800011268988259,1.1151753055580338,outer,0.0,True,True,True
HD 17156 b,HD 17156,radial velocity,2007,21.21663,12.3299,1115.5833,6040.0,1.55,1.41,3.5100220874183523,1.1,inner,0.0,True,True,True
HD 173416 b,HD 173416,radial velocity,2008,322.03,13.4,,4683.0,13.5,2.0,,1.1954679275582123,inner,,False,True,True
HD 174205 b,HD 174205,radial velocity,2022,582.0,13.0,,4308.0,26.6,1.8,,1.159782317780355,inner,,False,True,True
HD 175167 b,HD 175167,radial velocity,2009,1175.0,12.3,4703.8604236,5635.0,1.75,1.09,14.800018952389344,1.0973325006691053,habitable,0.0,True,True,True
HD 175541 b,HD 175541,radial velocity,2007,298.43,14.1,,5013.0,4.19,1.39,,1.257917744669462,inner,,False,True,True
HD 175607 b,HD 175607,radial velocity,2015,29.01,2.94,,5392.0,0.7,0.71,,0.26228923186724956,inner,,False,True,True
HD 17674 b,HD 17674,radial velocity,2017,623.8,13.9,,5904.0,1.18,0.98,,1.2400749397805335,habitable,,False,True,True
HD 176986 b,HD 176986,radial velocity,2017,6.4898,2.26,,4931.0,0.782,0.789,,0.2016236952448925,inner,,False,True,True
HD 176986 c,HD 176986,radial velocity,2017,16.8191,2.98,,4931.0,0.782,0.789,,0.26585779284503525,inner,,False,True,True
HD 177565 b,HD 177565,radial velocity,2017,44.505,4.0,,5627.0,0.971489,1.0,,0.3568560977785708,inner,,False,True,True
HD 177830 b,HD 177830,radial velocity,1999,410.10001,13.5,,4901.0,3.26,1.7,,1.2043893300026765,inner,,False,True,True
HD 177830 c,HD 177830,radial velocity,2010,110.9,7.87,,4949.0,2.62,1.47,,0.702114372379338,inner,,False,True,True
HD 178911 B b,HD 178911 B,radial velocity,2001,71.484,12.6,,5588.0,1.08,1.24,,1.124096708002498,inner,,False,True,True
HD 179079 b,HD 179079,radial velocity,2008,14.479,5.48,,5646.0,1.63,1.14,,0.48889285395664206,inner,,False,True,True
HD 179949 b,HD 179949,radial velocity,2000,3.092514,13.9,,6168.0,1.266865,1.21,,1.2400749397805335,inner,,False,True,True
HD 180053 b,HD 180053,radial velocity,2018,213.72,13.3,,5131.0,4.06,1.75,,1.186546525113748,inner,,False,True,True
HD 18015 b,HD 18015,radial velocity,2018,2278.0,13.1,1048.8337431,5603.0,3.13,1.49,3.300004225870597,1.1687037202248194,inner,0.0,True,True,True
HD 180314 b,HD 180314,radial velocity,2010,394.73,12.0,,4917.0,9.2,2.6,,1.0705682933357124,inner,,False,True,True
HD 180617 b,HD 180617,radial velocity,2018,105.911,3.53,,3534.0,0.481,0.484,,0.3149255062895887,outer,,False,True,True
HD 180902 b,HD 180902,radial velocity,2009,510.9,13.5,,4961.0,4.16,1.41,,1.2043893300026765,inner,,False,True,True
HD 181234 b,HD 181234,radial velocity,2019,7593.40512,12.5,2980.912629253,5386.0,1.059423,0.94,9.379012010436464,1.1151753055580338,outer,0.0,True,True,True
HD 181342 b,HD 181342,radial velocity,2009,564.1,13.2,,4945.0,4.71,1.69,,1.1776251226692835,inner,,False,True,True
HD 18143 b,HD 18143,radial velocity,2022,10.2851,3.28,,5078.0,0.87,0.85,,0.29262200017842804,inner,,False,True,True
HD 18143 c,HD 18143,radial velocity,2022,28982.41764,12.5,3177.648413186,5078.0,0.87,0.85,9.998012803107342,1.1151753055580338,outer,0.0,True,True,True
HD 181433 b,HD 181433,radial velocity,2008,9.3743,2.4,,4918.0,0.79,0.63,,0.21411365866714246,inner,,False,True,True
HD 181433 c,HD 181433,radial velocity,2008,962.0,14.1,,4962.0,0.79,0.78,,1.257917744669462,outer,,False,True,True
HD 181433 d,HD 181433,radial velocity,2008,2172.0,14.2,,4962.0,0.79,0.78,,1.2668391471139262,outer,,False,True,True
HD 181720 b,HD 181720,radial velocity,2009,956.0,14.0,,5736.0,1.5,1.03,,1.248996342224998,habitable,,False,True,True
HD 183263 b,HD 183263,radial velocity,2004,624.87404,13.1,,5948.0,1.23,1.06,,1.1687037202248194,habitable,,False,True,True
HD 183263 c,HD 183263,radial velocity,2008,4667.97841,12.5,2958.98246917,5948.0,1.23,1.06,9.31001192207735,1.1151753055580338,outer,0.0,True,True,True
HD 183579 b,HD 183579,transit,2021,17.471291,3.49,20.4,5784.0,0.96,0.996,0.06418566016839297,0.311356945311803,inner,0.0,True,True,True
HD 184010 b,HD 184010,radial velocity,2022,286.6,12.1,,4971.0,4.86,1.35,,1.0794896957801767,inner,,False,True,True
HD 184010 c,HD 184010,radial velocity,2022,484.3,11.8,,4971.0,4.86,1.35,,1.052725488446784,inner,,False,True,True
HD 184010 d,HD 184010,radial velocity,2022,836.4,14.3,,4971.0,4.86,1.35,,1.2757605495583906,inner,,False,True,True
HD 18438 b,HD 18438,radial velocity,2023,803.0,12.1,,3860.0,88.475,1.84,,1.0794896957801767,inner,,False,True,True
HD 185269 b,HD 185269,radial velocity,2006,6.83776,13.8,,5923.0,2.0,1.3,,1.2311535373360694,inner,,False,True,True
HD 185283 b,HD 185283,radial velocity,2023,4060.0,13.6,413.1769291,4848.0,0.743303,0.8,1.3000016647369017,1.2133107324471406,outer,0.0,True,True,True
HD 18599 b,HD 18599,transit,2022,4.1374354,2.6,24.1,5145.0,0.767,0.863,0.07582717696364072,0.23195646355607102,inner,0.0,True,True,True
HD 187085 b,HD 187085,radial velocity,2006,1019.74,13.9,,6117.0,1.27,1.189,,1.2400749397805335,habitable,,False,True,True
HD 187123 b,HD 187123,radial velocity,1998,3.0965828,14.2,,5790.0,1.15043,1.04,,1.2668391471139262,inner,,False,True,True
HD 187123 c,HD 187123,radial velocity,2008,3810.0,13.4,,5790.0,1.15043,1.04,,1.1954679275582123,outer,,False,True,True
HD 18742 b,HD 18742,radial velocity,2011,766.0,13.1,,4940.0,5.13,1.36,,1.1687037202248194,inner,,False,True,True
HD 188015 b,HD 188015,radial velocity,2004,461.2,13.6,,5746.0,1.125296,1.09,,1.2133107324471406,inner,,False,True,True
HD 188641 b,HD 188641,radial velocity,2022,14583.81038,11.9,9333.031171555,5897.32,1.94492,1.07,29.365037603845476,1.0616468908912482,outer,0.0,True,True,True
HD 189567 b,HD 189567,radial velocity,2021,14.288,2.85,,5726.0,1.04,0.83,,0.2542599696672317,inner,,False,True,True
HD 189567 c,HD 189567,radial velocity,2021,33.688,2.54,,5726.0,1.04,0.83,,0.22660362208939247,inner,,False,True,True
HD 189733 b,HD 189733,radial velocity,2005,2.21857567,12.66617,359.1479,5052.0,0.75,0.79,1.1300071107643128,1.13,inner,0.0,True,True,True
HD 190007 b,HD 190007,radial velocity,2020,11.724128,4.06,,4610.0,0.79,0.77,,0.36220893924524933,inner,,False,True,True
HD 190228 b,HD 190228,radial velocity,2022,1143.59858,12.9,1598.67688721,5360.0,2.58658,1.415,5.030006441251243,1.1508609153358909,inner,0.0,True,True,True
HD 190360 b,HD 190360,radial velocity,2003,2854.0,13.4,572.0911326,5552.0,1.14,1.0,1.8000023050203258,1.1954679275582123,outer,0.0,True,True,True
HD 190360 c,HD 190360,radial velocity,2005,17.111,4.59,,5549.0,1.16804,0.98,,0.40949237220091,inner,,False,True,True
HD 190647 b,HD 190647,radial velocity,2007,1176.45,13.4,,5656.0,1.376,1.069,,1.1954679275582123,outer,,False,True,True
HD 190984 b,HD 190984,radial velocity,2009,4885.0,13.0,1137.82569706,5988.0,1.53,0.91,3.5800045844293145,1.159782317780355,outer,0.0,True,True,True
HD 191806 b,HD 191806,radial velocity,2016,1603.38923,12.5,2966.610350938,6010.0,1.40223,1.07,9.334011952810956,1.1151753055580338,outer,0.0,True,True,True
HD 191939 b,HD 191939,transit,2020,8.8803256,3.41,10.0,5348.0,0.94,0.81,0.03146355890607499,0.3042198233562316,inner,0.0,True,True,True
HD 191939 c,HD 191939,transit,2020,28.579743,3.195,8.0,5348.0,0.94,0.81,0.02517084712485999,0.2850388081006334,inner,0.0,True,True,True
HD 191939 d,HD 191939,transit,2020,38.353037,2.995,2.8,5348.0,0.94,0.81,0.008809796493700995,0.2671960032117049,inner,0.0,True,True,True
HD 191939 e,HD 191939,radial velocity,2022,101.12,13.0,,5348.0,0.94,0.81,,1.159782317780355,inner,,False,True,True
HD 191939 f,HD 191939,radial velocity,2022,2898.0,13.2,,5348.0,0.94,0.81,,1.1776251226692835,outer,,False,True,True
HD 191939 g,HD 191939,radial velocity,2022,284.0,3.74,,5348.0,0.94,0.81,,0.33366045142296374,habitable,,False,True,True
HD 192263 b,HD 192263,radial velocity,1999,24.3556,14.2,,4976.0,0.74,0.66,,1.2668391471139262,inner,,False,True,True
HD 192310 b,HD 192310,radial velocity,2011,74.72,4.27,,5166.0,0.857922,0.8,,0.3809438843786243,inner,,False,True,True
HD 192310 c,HD 192310,radial velocity,2011,525.8,5.25,,5166.0,0.857922,0.8,,0.4683736283343742,outer,,False,True,True
HD 192699 b,HD 192699,radial velocity,2007,340.94,13.4,,5041.0,4.41,1.38,,1.1954679275582123,inner,,False,True,True
HD 194490 b,HD 194490,radial velocity,2022,13092.18348,12.4,3561.902957249,5861.32,1.14911,1.06,11.20701435131266,1.1062539031135694,outer,0.0,True,True,True
HD 195019 b,HD 195019,radial velocity,1998,18.20132,13.0,,5751.0,1.48,1.21,,1.159782317780355,inner,,False,True,True
HD 196050 b,HD 196050,radial velocity,2002,1392.0,12.9,1493.7935129,5879.0,1.42,1.27,4.700006018664183,1.1508609153358909,habitable,0.0,True,True,True
HD 196067 b,HD 196067,radial velocity,2012,3638.0,12.3,3972.8550875,6017.0,1.73,1.29,12.500016007085595,1.0973325006691053,outer,0.0,True,True,True
HD 19615 b,HD 19615,radial velocity,2022,402.0,12.6,,4263.0,32.3,1.1,,1.124096708002498,inner,,False,True,True
HD 196885 A b,HD 196885 A,radial velocity,2007,1333.0,13.2,,6254.0,1.31,1.28,,1.1776251226692835,habitable,,False,True,True
HD 197037 b,HD 197037,radial velocity,2012,1035.7,13.9,,6150.0,1.105,1.11,,1.2400749397805335,outer,,False,True,True
HD 199509 b,HD 199509,radial velocity,2022,99.62167,7.43,,5796.02,0.92,1.04,,0.6628602016236952,inner,,False,True,True
HD 19994 b,HD 19994,radial velocity,2003,466.2,13.6,,6188.0,1.79647,1.365,,1.2133107324471406,inner,,False,True,True
HD 20003 b,HD 20003,radial velocity,2019,11.8482,3.43,,5494.0,0.921637,0.875,,0.3060041038451245,inner,,False,True,True
HD 20003 c,HD 20003,radial velocity,2019,33.9239,3.89,,5494.0,0.921637,0.875,,0.34704255508966014,inner,,False,True,True
HD 200964 b,HD 200964,radial velocity,2010,606.3,13.5,,4982.0,4.92,1.39,,1.2043893300026765,inner,,False,True,True
HD 200964 c,HD 200964,radial velocity,2010,852.5,13.7,,4982.0,4.92,1.39,,1.222232134891605,inner,,False,True,True
HD 202206 c,HD 202206,radial velocity,2004,1260.0,12.2,5689.157,5766.0,1.04,1.07,17.900112639540886,1.0884110982246409,outer,0.0,True,True,True
HD 202696 b,HD 202696,radial velocity,2019,517.8,,634.38868,5040.0,6.43,1.91,1.9960125602527155,,inner,,True,False,True
HD 202696 c,HD 202696,radial velocity,2019,946.6,,592.43512,5040.0,6.43,1.91,1.8640117296147602,,inner,,True,False,True
HD 202772 A b,HD 202772 A,transit,2019,3.308958,17.317905,323.23311,6272.0,2.591,1.72,1.0170063996878815,1.545,inner,0.0,True,True,True
HD 203030 b,HD 203030,imaging,2006,,14.4595851,3496.112477,5603.0,0.856458,0.94,11.000014086235323,1.2899977785707915,unknown,0.0,True,True,True
HD 20329 b,HD 20329,transit,2022,0.926118,1.72,7.42,5596.0,1.13,0.9,0.02334596070830764,0.15344812204478545,inner,0.0,True,True,True
HD 203387 b,HD 203387,radial velocity,2022,512.5352,13.1,,5174.32,10.5852,2.817,,1.1687037202248194,inner,,False,True,True
HD 203387 c,HD 203387,radial velocity,2022,2481.07227,12.6,2378.945626395,5174.32,10.5852,2.817,7.485009585042854,1.124096708002498,inner,0.0,True,True,True
HD 2039 b,HD 2039,radial velocity,2002,1120.0,12.7,,5945.0,1.19,1.23,,1.1330181104469623,habitable,,False,True,True
HD 204313 b,HD 204313,radial velocity,2010,2041.11539,12.9,1466.778098305,5767.0,1.1,1.03,4.615005909816001,1.1508609153358909,outer,0.0,True,True,True
HD 204313 c,HD 204313,radial velocity,2015,34.95875,4.31,,5767.0,1.1,1.03,,0.38451244535641,inner,,False,True,True
HD 204313 e,HD 204313,radial velocity,2022,7325.64666,12.2,4868.177710019,5767.0,1.1,1.03,15.317019614442405,1.0884110982246409,outer,0.0,True,True,True
HD 204941 b,HD 204941,radial velocity,2011,1733.0,10.1,,5026.0,0.78,0.58,,0.9010616468908913,outer,,False,True,True
HD 205158 b,HD 205158,radial velocity,2022,25.33798,13.9,,6133.55,1.87741,1.16,,1.2400749397805335,inner,,False,True,True
HD 205739 b,HD 205739,radial velocity,2008,279.8,13.6,,6176.0,1.33,1.22,,1.2133107324471406,inner,,False,True,True
HD 206255 b,HD 206255,radial velocity,2019,96.045,6.47,,5635.0,2.221489,1.42,,0.5772147381568382,inner,,False,True,True
HD 206610 b,HD 206610,radial velocity,2009,673.2,13.4,,4842.0,6.12,1.55,,1.1954679275582123,inner,,False,True,True
HD 206893 b,HD 206893,imaging,2021,9350.0,14.01122587,8899.195396,6500.0,1.31116,1.32,28.00003585587173,1.2499978472655902,outer,0.0,True,True,True
HD 206893 c,HD 206893,imaging,2022,2090.0,16.36511182,4036.4207689,6500.0,1.31116,1.32,12.700016263198965,1.4599974859487912,outer,0.0,True,True,True
HD 207496 b,HD 207496,transit,2023,6.441008,2.25,6.1,4819.0,0.769,0.8,0.01919277093270574,0.20073155500044607,inner,0.0,True,True,True
HD 20781 b,HD 20781,radial velocity,2019,5.3135,1.21,,5256.0,0.833609,0.7,,0.10794896957801767,inner,,False,True,True
HD 20781 c,HD 20781,radial velocity,2019,13.8905,2.17,,5256.0,0.833609,0.7,,0.19359443304487464,inner,,False,True,True
HD 20781 d,HD 20781,radial velocity,2019,29.158,3.25,,5256.0,0.833609,0.7,,0.28994557944508875,inner,,False,True,True
HD 20781 e,HD 20781,radial velocity,2019,85.5073,3.83,,5256.0,0.833609,0.7,,0.34168971362298156,inner,,False,True,True
HD 20782 b,HD 20782,radial velocity,2006,597.0643,13.6,,5782.13,1.12681,1.04,,1.2133107324471406,habitable,,False,True,True
HD 207832 b,HD 207832,radial velocity,2012,160.07,14.2,,5726.0,0.89,1.05,,1.2668391471139262,inner,,False,True,True
HD 207832 c,HD 207832,radial velocity,2012,1155.7,14.0,,5710.0,0.901,0.94,,1.248996342224998,outer,,False,True,True
HD 207897 b,HD 207897,transit,2021,16.20166,2.34302132,14.8,5106.0,0.7827,0.8208,0.04656606718099098,0.209030361316799,inner,0.0,True,True,True
HD 20794 b,HD 20794,radial velocity,2011,18.314,1.45,,5368.0,0.93,0.79,,0.1293603354447319,inner,,False,True,True
HD 20794 d,HD 20794,radial velocity,2011,89.68,2.04,,5368.0,0.93,0.79,,0.1819966098670711,inner,,False,True,True
HD 20794 e,HD 20794,radial velocity,2017,147.02,2.03,,5401.0,0.93,0.813,,0.18110446962262466,inner,,False,True,True
HD 20794 f,HD 20794,radial velocity,2025,647.6,2.28,,5368.0,0.93,0.79,,0.20340797573378533,outer,,False,True,True
HD 208487 b,HD 208487,radial velocity,2004,130.08,14.2,,6067.0,1.198429,1.13,,1.2668391471139262,inner,,False,True,True
HD 208527 b,HD 208527,radial velocity,2012,875.5,12.5,,4035.0,51.1,1.6,,1.1151753055580338,inner,,False,True,True
HD 20868 b,HD 20868,radial velocity,2008,380.85001,13.7,,4802.0,0.76,0.39,,1.222232134891605,outer,,False,True,True
HD 208897 b,HD 208897,radial velocity,2017,358.27,13.7,,4860.0,4.98,1.25,,1.222232134891605,inner,,False,True,True
HD 209458 b,HD 209458,radial velocity,1999,3.52474859,15.58051,232.0159,6091.0,1.19,1.23,0.7300045936796004,1.3900000000000001,inner,0.0,True,True,True
HD 210193 b,HD 210193,radial velocity,2019,649.918,14.3,,5790.0,1.05971,1.04,,1.2757605495583906,habitable,,False,True,True
HD 210277 b,HD 210277,radial velocity,1998,442.19,13.6,,5538.0,1.07,1.01,,1.2133107324471406,habitable,,False,True,True
HD 210702 b,HD 210702,radial velocity,2007,355.5,13.6,,4912.0,4.54,1.33,,1.2133107324471406,inner,,False,True,True
HD 211403 b,HD 211403,radial velocity,2021,223.8,12.8,,6273.0,1.206,1.2,,1.1419395128914267,inner,,False,True,True
HD 211810 b,HD 211810,radial velocity,2018,1558.0,14.0,,5652.0,1.13,1.03,,1.248996342224998,outer,,False,True,True
HD 211970 b,HD 211970,radial velocity,2019,25.201,3.66,,4127.0,0.574175,0.61,,0.3265233294673923,inner,,False,True,True
HD 212301 b,HD 212301,radial velocity,2005,2.24571,14.2,,6239.0,1.16,1.55,,1.2668391471139262,inner,,False,True,True
HD 212771 b,HD 212771,radial velocity,2009,380.7,13.3,,5003.0,5.27,1.56,,1.186546525113748,inner,,False,True,True
HD 213240 b,HD 213240,radial velocity,2001,882.70001,12.8,1655.88600047,5979.0,1.51,1.57,5.210006671753276,1.1419395128914267,inner,0.0,True,True,True
HD 213472 b,HD 213472,radial velocity,2021,17000.0,13.1,,5729.54,1.433902,1.048132,,1.1687037202248194,outer,,False,True,True
HD 213519 b,HD 213519,radial velocity,2022,11.12214,2.99,,5840.0,1.08287,1.05,,0.2667499330894817,inner,,False,True,True
HD 213885 b,HD 213885,transit,2019,1.008035,1.745,8.83,5978.0,1.1011,1.068,0.027782322514064213,0.1556784726559015,inner,0.0,True,True,True
HD 213885 c,HD 213885,radial velocity,2019,4.78503,4.71,,5978.0,1.1011,1.068,,0.4201980551342671,inner,,False,True,True
HD 21411 b,HD 21411,radial velocity,2019,84.288,9.52,,5605.0,0.825605,0.89,,0.8493175127129985,inner,,False,True,True
HD 214823 b,HD 214823,radial velocity,2016,1854.84424,12.1,5914.78665427,6215.0,2.04,1.115,18.610023831349036,1.0794896957801767,habitable,0.0,True,True,True
HD 215152 b,HD 215152,radial velocity,2018,5.75999,1.19,,4935.0,0.73,0.77,,0.10616468908912481,inner,,False,True,True
HD 215152 c,HD 215152,radial velocity,2018,7.28243,1.17,,4935.0,0.73,0.77,,0.10438040860023196,inner,,False,True,True
HD 215152 d,HD 215152,radial velocity,2018,10.86499,1.48,,4935.0,0.73,0.77,,0.1320367561780712,inner,,False,True,True
HD 215152 e,HD 215152,radial velocity,2018,25.1967,1.51,,4935.0,0.73,0.77,,0.1347131769114105,inner,,False,True,True
HD 21520 b,HD 21520,transit,2024,25.1292,2.697,17.7,5871.0,1.044,1.09,0.055690499263752725,0.24061022392720138,inner,0.0,True,True,True
HD 215497 b,HD 215497,radial velocity,2009,3.93404,2.4,,5110.0,0.85,0.67,,0.21411365866714246,inner,,False,True,True
HD 215497 c,HD 215497,radial velocity,2009,566.0,13.0,111.23994245,5113.0,0.85,0.92,0.35000044819839665,1.159782317780355,outer,0.0,True,True,True
HD 216435 b,HD 216435,radial velocity,2002,1311.0,13.7,,5999.0,1.800029,1.3,,1.222232134891605,inner,,False,True,True
HD 216437 b,HD 216437,radial velocity,2002,1359.0,13.0,1334.8793094,5909.0,1.394,1.22,4.20000537838076,1.159782317780355,habitable,0.0,True,True,True
HD 216520 b,HD 216520,radial velocity,2020,35.45,3.18,,5103.0,0.76,0.82,,0.2837005977339638,inner,,False,True,True
HD 216520 c,HD 216520,radial velocity,2020,154.43,3.03,,5103.0,0.76,0.82,,0.2703184940672674,habitable,,False,True,True
HD 216536 b,HD 216536,radial velocity,2015,148.60001,13.8,,4639.0,9.83,0.81,,1.2311535373360694,inner,,False,True,True
HD 216770 b,HD 216770,radial velocity,2003,118.45,14.1,,5399.0,0.93,0.74,,1.257917744669462,inner,,False,True,True
HD 21693 b,HD 21693,radial velocity,2019,22.6786,2.8,,5430.0,0.914378,0.8,,0.24979926844499956,inner,,False,True,True
HD 21693 c,HD 21693,radial velocity,2019,53.7357,4.34,,5430.0,0.914378,0.8,,0.3871888660897493,inner,,False,True,True
